customer_id,previous_order_month_period,previous_monthly_orders,previous_monthly_revenue,previous_monthly_gross_amount,previous_avg_order_value,previous_coupon_used_count,previous_coupon_discount_total,previous_delayed_orders,previous_rain_orders,previous_surge_orders,previous_avg_delivery_minutes,previous_avg_distance_km,previous_avg_rating,previous_campaign_exposed_count,previous_ad_clicked_count,previous_city,previous_customer_area,previous_membership_tier,previous_delay_rate,previous_coupon_usage_rate,previous_campaign_click_rate,current_order_month_period,current_monthly_orders,current_monthly_revenue,current_monthly_gross_amount,current_avg_order_value,current_coupon_used_count,current_coupon_discount_total,current_delayed_orders,current_rain_orders,current_surge_orders,current_avg_delivery_minutes,current_avg_distance_km,current_avg_rating,current_campaign_exposed_count,current_ad_clicked_count,current_city,current_customer_area,current_membership_tier,current_delay_rate,current_coupon_usage_rate,current_campaign_click_rate,city,customer_area,membership_tier,order_drop_count,order_drop_pct,revenue_drop_amount,revenue_drop_pct,high_value_customer_flag,bad_experience_flag,coupon_sensitive_flag,churn_risk_label,churn_risk_num,customer_segment,recommended_coupon,coupon_reason,business_action,revenue_at_risk
3574,2025-11,3.0,385.0,500.0,128.33,1.0,40.0,1.0,1.0,0.0,29.67,3.9,1.37,1.0,0.0,Bengaluru,Whitefield,ONE,0.33,0.33,0.0,2025-12,3.0,971.0,1046.0,323.67,0.0,0.0,0.0,0.0,0.0,26.33,4.73,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE,0.0,0.0,-586.0,-1.52,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3575,2025-11,5.0,1012.0,1012.0,202.4,1.0,0.0,2.0,1.0,0.0,39.2,10.61,0.82,1.0,0.0,Bengaluru,Whitefield,NONE,0.4,0.2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,5.0,1.0,1012.0,1.0,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1012.0
3576,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,2.0,242.0,242.0,121.0,1.0,0.0,1.0,1.0,1.0,35.0,10.3,0.0,1.0,0.0,Bengaluru,Malleshwaram,NONE,0.5,0.5,0.0,Bengaluru,Malleshwaram,NONE,-2.0,0.0,-242.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3577,2025-11,1.0,454.0,454.0,454.0,0.0,0.0,0.0,0.0,1.0,25.0,11.94,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.0,0.0,2025-12,1.0,129.0,257.0,129.0,1.0,128.0,0.0,0.0,0.0,32.0,0.32,0.0,0.0,0.0,Bengaluru,Banaswadi,NONE,0.0,1.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,325.0,0.72,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3578,2025-11,2.0,198.0,248.0,99.0,0.0,0.0,0.0,0.0,0.0,24.0,11.86,2.1,1.0,0.0,Bengaluru,Malleshwaram,ONE,0.0,0.0,0.0,2025-12,1.0,261.0,286.0,261.0,0.0,0.0,0.0,0.0,0.0,22.0,8.59,0.0,0.0,0.0,Bengaluru,Koramangala,ONE,0.0,0.0,0.0,Bengaluru,Koramangala,ONE,1.0,0.5,-63.0,-0.32,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3579,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,3.0,245.0,245.0,81.67,0.0,0.0,1.0,2.0,0.0,34.33,6.82,1.47,0.0,0.0,Bengaluru,Malleshwaram,NONE,0.33,0.0,0.0,Bengaluru,Malleshwaram,NONE,-3.0,0.0,-245.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3580,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,21.0,20.43,0.0,1.0,0.0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0,Bengaluru,Malleshwaram,NONE,-1.0,0.0,-602.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3581,2025-11,2.0,120.0,120.0,60.0,0.0,0.0,1.0,0.0,0.0,36.0,9.75,2.0,2.0,0.0,Bengaluru,Koramangala,NONE,0.5,0.0,0.0,2025-12,1.0,84.0,84.0,84.0,0.0,0.0,1.0,0.0,1.0,46.0,9.98,0.0,0.0,0.0,Bengaluru,Banaswadi,NONE,1.0,0.0,0.0,Bengaluru,Banaswadi,NONE,1.0,0.5,36.0,0.3,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3582,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,2.0,505.0,555.0,252.5,1.0,0.0,2.0,0.0,0.0,44.0,4.7,2.4,1.0,0.0,Bengaluru,Koramangala,ONE_PLUS,1.0,0.5,0.0,Bengaluru,Koramangala,ONE_PLUS,-2.0,0.0,-505.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3583,2025-11,1.0,266.0,291.0,266.0,0.0,0.0,1.0,0.0,1.0,46.0,20.83,0.0,0.0,0.0,Bengaluru,Whitefield,ONE,1.0,0.0,0.0,2025-12,2.0,478.0,528.0,239.0,0.0,0.0,1.0,0.0,1.0,38.0,12.75,0.0,0.0,0.0,Bengaluru,Marathahalli,ONE,0.5,0.0,0.0,Bengaluru,Marathahalli,ONE,-1.0,-1.0,-212.0,-0.8,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3584,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,375.0,550.0,375.0,1.0,150.0,1.0,1.0,1.0,65.0,9.24,0.0,0.0,0.0,Bengaluru,Malleshwaram,ONE,1.0,1.0,0.0,Bengaluru,Malleshwaram,ONE,-1.0,0.0,-375.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3585,2025-11,2.0,374.0,394.0,187.0,1.0,0.0,0.0,1.0,0.0,33.0,7.14,0.0,0.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.0,0.5,0.0,2025-12,1.0,50.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,32.0,8.77,0.0,0.0,0.0,Bengaluru,Marathahalli,ONE_LITE,0.0,0.0,0.0,Bengaluru,Marathahalli,ONE_LITE,1.0,0.5,324.0,0.87,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3586,2025-11,2.0,1254.0,1304.0,627.0,0.0,0.0,0.0,0.0,0.0,27.0,6.06,0.0,1.0,0.0,Bengaluru,Banaswadi,ONE,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE,2.0,1.0,1254.0,1.0,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3587,2025-11,1.0,41.0,66.0,41.0,0.0,0.0,1.0,1.0,1.0,44.0,9.18,0.0,0.0,0.0,Bengaluru,Banaswadi,ONE,1.0,0.0,0.0,2025-12,1.0,107.0,132.0,107.0,0.0,0.0,0.0,0.0,0.0,30.0,0.56,0.0,1.0,0.0,Bengaluru,Koramangala,ONE,0.0,0.0,0.0,Bengaluru,Koramangala,ONE,0.0,0.0,-66.0,-1.61,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3588,2025-11,5.0,1314.0,1354.0,262.8,1.0,40.0,1.0,0.0,0.0,29.6,8.0,0.0,4.0,0.0,Bengaluru,Marathahalli,NONE,0.2,0.2,0.0,2025-12,2.0,488.0,488.0,244.0,1.0,0.0,0.0,0.0,0.0,37.0,9.4,0.0,1.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.5,0.0,Bengaluru,Marathahalli,NONE,3.0,0.6,826.0,0.63,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1314.0
3589,2025-11,2.0,325.0,495.0,162.5,1.0,150.0,1.0,1.0,1.0,41.5,10.0,2.2,1.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.5,0.5,0.0,2025-12,3.0,428.0,458.0,142.67,3.0,0.0,1.0,0.0,0.0,33.33,7.1,0.0,1.0,0.0,Bengaluru,Whitefield,ONE_LITE,0.33,1.0,0.0,Bengaluru,Whitefield,ONE_LITE,-1.0,-0.5,-103.0,-0.32,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3590,2025-11,3.0,545.0,545.0,181.67,0.0,0.0,0.0,1.0,0.0,34.67,11.47,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0,2025-12,2.0,561.0,774.0,280.5,2.0,213.0,0.0,0.0,0.0,32.0,10.45,2.3,0.0,0.0,Bengaluru,Whitefield,NONE,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,1.0,0.33,-16.0,-0.03,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3591,2025-11,2.0,825.0,875.0,412.5,0.0,0.0,1.0,0.0,0.0,39.5,7.55,0.0,0.0,0.0,Bengaluru,Koramangala,ONE,0.5,0.0,0.0,2025-12,1.0,239.0,414.0,239.0,1.0,150.0,0.0,0.0,0.0,30.0,0.48,0.0,1.0,0.0,Bengaluru,Whitefield,ONE,0.0,1.0,0.0,Bengaluru,Whitefield,ONE,1.0,0.5,586.0,0.71,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3592,2025-11,1.0,110.0,120.0,110.0,1.0,0.0,0.0,0.0,0.0,23.0,20.73,0.0,0.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,0.0,1.0,0.0,2025-12,4.0,1074.0,1114.0,268.5,3.0,0.0,0.0,0.0,1.0,30.5,6.85,1.08,1.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,0.0,0.75,0.0,Bengaluru,Malleshwaram,ONE_LITE,-3.0,-3.0,-964.0,-8.76,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3593,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,24.0,8.02,0.0,1.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,-1.0,0.0,-60.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3594,2025-11,2.0,458.0,458.0,229.0,0.0,0.0,1.0,0.0,1.0,44.0,7.32,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,2.0,1.0,458.0,1.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3595,2025-11,1.0,87.0,97.0,87.0,0.0,0.0,0.0,0.0,1.0,17.0,0.31,0.0,1.0,0.0,Bengaluru,Whitefield,ONE_LITE,0.0,0.0,0.0,2025-12,4.0,1087.0,1127.0,271.75,1.0,0.0,1.0,0.0,1.0,33.75,4.17,0.0,2.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.25,0.25,0.0,Bengaluru,Koramangala,ONE_LITE,-3.0,-3.0,-1000.0,-11.49,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3596,2025-11,1.0,214.0,214.0,214.0,0.0,0.0,0.0,1.0,0.0,37.0,9.75,0.0,1.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0,2025-12,3.0,1125.0,1125.0,375.0,0.0,0.0,2.0,0.0,2.0,40.33,9.85,2.43,0.0,0.0,Bengaluru,Malleshwaram,NONE,0.67,0.0,0.0,Bengaluru,Malleshwaram,NONE,-2.0,-2.0,-911.0,-4.26,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3597,2025-11,2.0,263.0,263.0,131.5,0.0,0.0,1.0,0.0,0.0,34.5,16.36,0.0,2.0,0.0,Bengaluru,Banaswadi,NONE,0.5,0.0,0.0,2025-12,2.0,396.0,546.0,198.0,1.0,150.0,0.0,2.0,0.0,25.5,0.42,0.0,2.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.5,0.0,Bengaluru,Whitefield,NONE,0.0,0.0,-133.0,-0.51,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3598,2025-11,3.0,604.0,604.0,201.33,0.0,0.0,0.0,0.0,1.0,22.33,8.73,0.0,1.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0,2025-12,1.0,198.0,198.0,198.0,0.0,0.0,1.0,1.0,1.0,63.0,0.57,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,1.0,0.0,0.0,Bengaluru,Whitefield,NONE,2.0,0.67,406.0,0.67,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3599,2025-11,2.0,538.0,708.0,269.0,1.0,150.0,0.0,0.0,0.0,19.0,7.08,2.35,0.0,0.0,Bengaluru,Banaswadi,ONE_LITE,0.0,0.5,0.0,2025-12,2.0,623.0,643.0,311.5,0.0,0.0,1.0,1.0,1.0,32.0,7.06,1.85,1.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.5,0.0,0.0,Bengaluru,Koramangala,ONE_LITE,0.0,0.0,-85.0,-0.16,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3600,2025-11,2.0,330.0,380.0,165.0,0.0,0.0,0.0,0.0,0.0,16.0,9.76,0.0,2.0,0.0,Bengaluru,Banaswadi,ONE,0.0,0.0,0.0,2025-12,1.0,165.0,190.0,165.0,0.0,0.0,0.0,0.0,0.0,38.0,0.84,0.0,1.0,0.0,Bengaluru,Malleshwaram,ONE,0.0,0.0,0.0,Bengaluru,Malleshwaram,ONE,1.0,0.5,165.0,0.5,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3601,2025-11,1.0,118.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,4.4,0.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.0,0.0,2025-12,3.0,400.0,400.0,133.33,1.0,0.0,2.0,1.0,1.0,41.33,6.83,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,0.67,0.33,0.0,Bengaluru,Whitefield,NONE,-2.0,-2.0,-282.0,-2.39,0,0,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3602,2025-11,3.0,967.0,967.0,322.33,2.0,0.0,2.0,0.0,1.0,38.0,5.04,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.67,0.67,0.0,2025-12,1.0,132.0,132.0,132.0,1.0,0.0,0.0,0.0,0.0,36.0,5.65,0.0,1.0,0.0,Bengaluru,Marathahalli,NONE,0.0,1.0,0.0,Bengaluru,Marathahalli,NONE,2.0,0.67,835.0,0.86,1,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3603,2025-11,2.0,497.0,547.0,248.5,0.0,0.0,1.0,1.0,1.0,35.5,9.91,2.0,2.0,0.0,Bengaluru,Malleshwaram,ONE,0.5,0.0,0.0,2025-12,3.0,796.0,911.0,265.33,1.0,40.0,1.0,0.0,1.0,38.33,8.37,0.5,2.0,0.0,Bengaluru,Whitefield,ONE,0.33,0.33,0.0,Bengaluru,Whitefield,ONE,-1.0,-0.5,-299.0,-0.6,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3604,2025-11,1.0,168.0,193.0,168.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,1.0,0.0,Bengaluru,Banaswadi,ONE,0.0,0.0,0.0,2025-12,5.0,649.0,774.0,129.8,1.0,0.0,2.0,1.0,0.0,39.6,12.15,1.0,1.0,0.0,Bengaluru,Whitefield,ONE,0.4,0.2,0.0,Bengaluru,Whitefield,ONE,-4.0,-4.0,-481.0,-2.86,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3605,2025-11,4.0,945.0,985.0,236.25,1.0,40.0,1.0,1.0,1.0,38.0,11.03,1.92,1.0,0.0,Bengaluru,Whitefield,NONE,0.25,0.25,0.0,2025-12,2.0,239.0,239.0,119.5,1.0,0.0,0.0,0.0,0.0,23.0,10.68,0.0,0.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.5,0.0,Bengaluru,Whitefield,NONE,2.0,0.5,706.0,0.75,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3606,2025-11,2.0,598.0,654.0,299.0,2.0,56.0,1.0,0.0,0.0,30.5,16.0,2.05,0.0,0.0,Bengaluru,Malleshwaram,NONE,0.5,1.0,0.0,2025-12,2.0,352.0,502.0,176.0,1.0,150.0,0.0,0.0,0.0,16.5,9.96,2.4,1.0,0.0,Bengaluru,Malleshwaram,NONE,0.0,0.5,0.0,Bengaluru,Malleshwaram,NONE,0.0,0.0,246.0,0.41,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3607,2025-11,4.0,1051.0,1201.0,262.75,2.0,150.0,1.0,1.0,1.0,29.0,11.91,0.0,2.0,0.0,Bengaluru,Banaswadi,NONE,0.25,0.5,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Bengaluru,Banaswadi,NONE,4.0,1.0,1051.0,1.0,1,1,1,High Churn Risk,1,At Risk High Value Customer,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1051.0
3608,2025-11,1.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,37.0,10.65,0.0,0.0,0.0,Bengaluru,Koramangala,NONE,0.0,0.0,0.0,2025-12,3.0,432.0,472.0,144.0,1.0,40.0,0.0,1.0,1.0,28.0,13.55,1.27,1.0,0.0,Bengaluru,Banaswadi,NONE,0.0,0.33,0.0,Bengaluru,Banaswadi,NONE,-2.0,-2.0,-222.0,-1.06,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3609,2025-11,2.0,726.0,726.0,363.0,0.0,0.0,2.0,0.0,1.0,47.5,0.4,0.0,1.0,0.0,Bengaluru,Koramangala,NONE,1.0,0.0,0.0,2025-12,1.0,227.0,227.0,227.0,0.0,0.0,1.0,0.0,1.0,41.0,14.0,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,1.0,0.0,0.0,Bengaluru,Whitefield,NONE,1.0,0.5,499.0,0.69,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3610,2025-11,2.0,521.0,521.0,260.5,0.0,0.0,1.0,0.0,1.0,34.0,10.51,2.0,0.0,0.0,Bengaluru,Whitefield,NONE,0.5,0.0,0.0,2025-12,3.0,801.0,801.0,267.0,0.0,0.0,2.0,1.0,0.0,40.0,6.26,0.0,1.0,0.0,Bengaluru,Malleshwaram,NONE,0.67,0.0,0.0,Bengaluru,Malleshwaram,NONE,-1.0,-0.5,-280.0,-0.54,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3611,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,2.0,330.0,330.0,165.0,0.0,0.0,1.0,1.0,0.0,29.0,11.48,0.0,0.0,0.0,Bengaluru,Banaswadi,NONE,0.5,0.0,0.0,Bengaluru,Banaswadi,NONE,-2.0,0.0,-330.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3612,2025-11,2.0,174.0,224.0,87.0,1.0,0.0,0.0,1.0,0.0,33.0,6.84,4.15,0.0,0.0,Bengaluru,Banaswadi,ONE,0.0,0.5,0.0,2025-12,1.0,162.0,187.0,162.0,0.0,0.0,1.0,0.0,1.0,48.0,5.77,0.0,1.0,0.0,Bengaluru,Whitefield,ONE,1.0,0.0,0.0,Bengaluru,Whitefield,ONE,1.0,0.5,12.0,0.07,0,0,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3613,2025-11,6.0,1327.0,1477.0,221.17,2.0,150.0,0.0,1.0,1.0,29.5,6.87,0.53,3.0,0.0,Bengaluru,Koramangala,NONE,0.0,0.33,0.0,2025-12,1.0,181.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,31.0,10.01,0.0,0.0,0.0,Bengaluru,Malleshwaram,NONE,0.0,0.0,0.0,Bengaluru,Malleshwaram,NONE,5.0,0.83,1146.0,0.86,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1327.0
3614,2025-11,5.0,1939.0,2164.0,387.8,1.0,100.0,2.0,1.0,0.0,35.6,16.45,3.12,1.0,0.0,Bengaluru,Koramangala,ONE_PLUS,0.4,0.2,0.0,2025-12,1.0,143.0,168.0,143.0,0.0,0.0,0.0,1.0,0.0,33.0,5.61,0.0,0.0,0.0,Bengaluru,Marathahalli,ONE_PLUS,0.0,0.0,0.0,Bengaluru,Marathahalli,ONE_PLUS,4.0,0.8,1796.0,0.93,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1939.0
3615,2025-11,4.0,1150.0,1341.0,287.5,2.0,191.0,0.0,2.0,2.0,25.5,9.98,0.0,3.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.5,0.0,2025-12,3.0,395.0,395.0,131.67,1.0,0.0,0.0,0.0,0.0,28.0,0.46,0.0,1.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.33,0.0,Bengaluru,Whitefield,NONE,1.0,0.25,755.0,0.66,1,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3616,2025-11,1.0,126.0,136.0,126.0,0.0,0.0,1.0,0.0,1.0,44.0,8.69,0.0,0.0,0.0,Bengaluru,Marathahalli,ONE_LITE,1.0,0.0,0.0,2025-12,2.0,728.0,828.0,364.0,1.0,80.0,1.0,1.0,1.0,43.5,12.06,1.15,2.0,0.0,Bengaluru,Malleshwaram,ONE_LITE,0.5,0.5,0.0,Bengaluru,Malleshwaram,ONE_LITE,-1.0,-1.0,-602.0,-4.78,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3617,2025-11,3.0,477.0,477.0,159.0,1.0,0.0,0.0,0.0,0.0,29.0,10.73,1.33,2.0,0.0,Bengaluru,Whitefield,NONE,0.0,0.33,0.0,2025-12,1.0,484.0,484.0,484.0,0.0,0.0,1.0,0.0,1.0,64.0,9.17,3.2,0.0,0.0,Bengaluru,Banaswadi,NONE,1.0,0.0,0.0,Bengaluru,Banaswadi,NONE,2.0,0.67,-7.0,-0.01,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3618,2025-11,1.0,97.0,97.0,97.0,0.0,0.0,1.0,1.0,0.0,53.0,15.75,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,1.0,0.0,0.0,2025-12,1.0,399.0,399.0,399.0,0.0,0.0,0.0,1.0,0.0,30.0,16.01,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,0.0,Bengaluru,Marathahalli,NONE,0.0,0.0,-302.0,-3.11,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
