customer_id,city,customer_area,membership_tier,customer_segment,previous_monthly_orders,current_monthly_orders,order_drop_count,order_drop_pct,previous_monthly_revenue,current_monthly_revenue,revenue_drop_pct,churn_risk_label,recommended_coupon,coupon_reason,business_action,revenue_at_risk
3335,Bengaluru,Banaswadi,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,97.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3336,Bengaluru,Marathahalli,ONE,Regular Customer,5.0,2.0,3.0,0.6,928.0,298.0,0.68,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,928.0
3337,Bengaluru,Koramangala,ONE_LITE,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,314.0,1182.0,-2.76,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3338,Bengaluru,Whitefield,ONE,At Risk Customer,4.0,0.0,4.0,1.0,451.0,0.0,1.0,High Churn Risk,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",451.0
3339,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,639.0,227.0,0.64,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3340,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,1.0,0.0,1.0,1.0,288.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3341,Bengaluru,Banaswadi,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,224.0,303.0,-0.35,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3342,Bengaluru,Banaswadi,ONE_PLUS,Coupon Sensitive Customer,1.0,4.0,-3.0,-3.0,312.0,526.0,-0.69,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3343,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,4.0,3.0,1.0,0.25,1642.0,509.0,0.69,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3344,Bengaluru,Banaswadi,ONE,Regular Customer,0.0,3.0,-3.0,0.0,0.0,307.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3345,Bengaluru,Koramangala,ONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,107.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3346,Bengaluru,Whitefield,NONE,Regular Customer,5.0,3.0,2.0,0.4,915.0,708.0,0.23,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,915.0
3347,Bengaluru,Whitefield,NONE,Regular Customer,3.0,3.0,0.0,0.0,597.0,812.0,-0.36,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3348,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,272.0,240.0,0.12,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3349,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,277.0,97.0,0.65,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3350,Bengaluru,Koramangala,ONE_PLUS,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,40.0,624.0,-14.6,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3351,Bengaluru,Koramangala,NONE,Regular Customer,4.0,3.0,1.0,0.25,830.0,863.0,-0.04,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3352,Bengaluru,Marathahalli,ONE,Regular Customer,4.0,3.0,1.0,0.25,723.0,607.0,0.16,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3353,Bengaluru,Malleshwaram,NONE,Regular Customer,2.0,3.0,-1.0,-0.5,572.0,398.0,0.3,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3354,Bengaluru,Koramangala,NONE,Regular Customer,3.0,2.0,1.0,0.33,885.0,284.0,0.68,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3355,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,3.0,2.0,1.0,0.33,788.0,416.0,0.47,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3356,Bengaluru,Koramangala,ONE,Regular Customer,1.0,0.0,1.0,1.0,165.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3357,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,110.0,415.0,-2.77,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3358,Bengaluru,Malleshwaram,NONE,Regular Customer,2.0,4.0,-2.0,-1.0,349.0,1844.0,-4.28,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3359,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,284.0,404.0,-0.42,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3360,Bengaluru,Koramangala,ONE_LITE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,304.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3361,Bengaluru,Koramangala,ONE,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,107.0,723.0,-5.76,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3362,Bengaluru,Whitefield,ONE_LITE,Regular Customer,5.0,2.0,3.0,0.6,763.0,477.0,0.37,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,763.0
3363,Bengaluru,Banaswadi,NONE,Regular Customer,5.0,1.0,4.0,0.8,1341.0,193.0,0.86,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1341.0
3364,Bengaluru,Banaswadi,NONE,Regular Customer,1.0,0.0,1.0,1.0,110.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3365,Bengaluru,Marathahalli,ONE,Regular Customer,1.0,2.0,-1.0,-1.0,109.0,218.0,-1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3366,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,1.0,0.0,1.0,1.0,200.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3367,Bengaluru,Malleshwaram,NONE,Regular Customer,3.0,6.0,-3.0,-1.0,620.0,1725.0,-1.78,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3368,Bengaluru,Whitefield,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,372.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3369,Bengaluru,Malleshwaram,NONE,Regular Customer,3.0,3.0,0.0,0.0,749.0,427.0,0.43,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3370,Bengaluru,Marathahalli,NONE,Regular Customer,5.0,2.0,3.0,0.6,695.0,431.0,0.38,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,695.0
3371,Bengaluru,Malleshwaram,ONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,103.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3372,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,423.0,614.0,-0.45,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3373,Bengaluru,Malleshwaram,ONE,Regular Customer,2.0,2.0,0.0,0.0,617.0,370.0,0.4,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3374,Bengaluru,Koramangala,NONE,Regular Customer,4.0,1.0,3.0,0.75,830.0,327.0,0.61,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3375,Bengaluru,Marathahalli,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,400.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3376,Bengaluru,Koramangala,ONE,Regular Customer,3.0,4.0,-1.0,-0.33,604.0,452.0,0.25,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3377,Bengaluru,Banaswadi,ONE,Coupon Sensitive Customer,4.0,1.0,3.0,0.75,831.0,82.0,0.9,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3378,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,3.0,1.0,2.0,0.67,414.0,461.0,-0.11,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3379,Bengaluru,Whitefield,ONE_LITE,Regular Customer,1.0,1.0,0.0,0.0,266.0,95.0,0.64,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3380,Bengaluru,Marathahalli,ONE_LITE,Regular Customer,2.0,2.0,0.0,0.0,345.0,543.0,-0.57,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3381,Bengaluru,Koramangala,NONE,At Risk High Value Customer,3.0,0.0,3.0,1.0,964.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",964.0
3382,Bengaluru,Marathahalli,ONE_LITE,Regular Customer,1.0,3.0,-2.0,-2.0,258.0,384.0,-0.49,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3383,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,1.0,1.0,0.0,0.0,60.0,157.0,-1.62,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3384,Bengaluru,Banaswadi,ONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,108.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3385,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,284.0,232.0,0.18,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3386,Bengaluru,Malleshwaram,ONE_LITE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,267.0,343.0,-0.28,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3387,Bengaluru,Banaswadi,ONE,At Risk High Value Customer,3.0,0.0,3.0,1.0,1275.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1275.0
3388,Bengaluru,Banaswadi,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,60.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3389,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,202.0,689.0,-2.41,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3390,Bengaluru,Banaswadi,ONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,93.0,627.0,-5.74,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3391,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,432.0,350.0,0.19,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3392,Bengaluru,Banaswadi,NONE,Regular Customer,1.0,0.0,1.0,1.0,187.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3393,Bengaluru,Whitefield,ONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,280.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3394,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,4.0,1.0,3.0,0.75,1252.0,226.0,0.82,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3395,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,269.0,586.0,-1.18,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3396,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,1236.0,498.0,0.6,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3397,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,1.0,0.0,1.0,1.0,164.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3398,Bengaluru,Banaswadi,NONE,Regular Customer,5.0,0.0,5.0,1.0,996.0,0.0,1.0,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,996.0
3399,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,4.0,1.0,3.0,0.75,525.0,152.0,0.71,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3400,Bengaluru,Malleshwaram,NONE,Regular Customer,1.0,1.0,0.0,0.0,594.0,135.0,0.77,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3401,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,2.0,4.0,-2.0,-1.0,350.0,812.0,-1.32,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3402,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,3.0,2.0,1.0,0.33,426.0,405.0,0.05,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3403,Bengaluru,Banaswadi,ONE,Regular Customer,1.0,1.0,0.0,0.0,261.0,143.0,0.45,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3404,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,0.0,2.0,1.0,376.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3405,Bengaluru,Malleshwaram,ONE,Regular Customer,1.0,1.0,0.0,0.0,245.0,215.0,0.12,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3406,Bengaluru,Koramangala,ONE_LITE,Regular Customer,2.0,0.0,2.0,1.0,427.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3407,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,2.0,0.0,2.0,1.0,306.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3408,Bengaluru,Marathahalli,ONE,Regular Customer,4.0,3.0,1.0,0.25,549.0,868.0,-0.58,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3409,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,4.0,4.0,0.0,0.0,867.0,725.0,0.16,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3410,Bengaluru,Koramangala,NONE,Regular Customer,3.0,1.0,2.0,0.67,571.0,84.0,0.85,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3411,Bengaluru,Koramangala,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,248.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3412,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,198.0,981.0,-3.95,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3413,Bengaluru,Malleshwaram,ONE_PLUS,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,323.0,76.0,0.76,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3414,Bengaluru,Whitefield,ONE,Regular Customer,2.0,2.0,0.0,0.0,205.0,963.0,-3.7,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3415,Bengaluru,Koramangala,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,164.0,1102.0,-5.72,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3416,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,110.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3417,Bengaluru,Banaswadi,NONE,Regular Customer,2.0,2.0,0.0,0.0,559.0,515.0,0.08,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3418,Bengaluru,Koramangala,ONE_LITE,Regular Customer,3.0,1.0,2.0,0.67,654.0,88.0,0.87,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3419,Bengaluru,Whitefield,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,134.0,475.0,-2.54,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3420,Bengaluru,Koramangala,NONE,Regular Customer,4.0,1.0,3.0,0.75,722.0,181.0,0.75,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3421,Bengaluru,Koramangala,ONE_PLUS,Coupon Sensitive Customer,3.0,4.0,-1.0,-0.33,697.0,576.0,0.17,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3422,Bengaluru,Whitefield,NONE,Regular Customer,3.0,3.0,0.0,0.0,1101.0,520.0,0.53,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3423,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,1.0,4.0,-3.0,-3.0,146.0,1314.0,-8.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3424,Bengaluru,Malleshwaram,NONE,Regular Customer,3.0,1.0,2.0,0.67,413.0,124.0,0.7,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3425,Bengaluru,Malleshwaram,ONE_LITE,Coupon Sensitive Customer,3.0,3.0,0.0,0.0,336.0,277.0,0.18,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
3426,Bengaluru,Koramangala,NONE,Regular Customer,4.0,3.0,1.0,0.25,933.0,1130.0,-0.21,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
3427,Bengaluru,Whitefield,ONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,242.0,372.0,-0.54,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
